Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
3389,6,0.0,1667599,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1636.4845505424,8.9949682148,119114.214285714,245486.399539043,953100,74,1667599,238228.428571429,391525.144115018,1121310,74,1560586,260097.666666667,340319.365136142,953100,108379,0,0,0,0,172,152,4.7973163812,4.1976518336,0,1173,170.5625,319.433241591,102037.595833333,0,0,1,1,0,0,0,1,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,5008499,4,4,646,364,646,0,161.5,323.0,364,0,91.0,182.0,201.6572230523,1.5972849351,715499.857142857,1869512.85885632,4954949,15,53550,17850.0,29970.2216875351,52456,366,5008475,1669491.66666667,2888809.07504621,5005201,1085,0,0,0,0,92,92,0.7986424675,0.7986424675,0,646,112.2222222222,233.5774913052,54558.4444444445,0,0,1,1,0,0,0,1,1,126.25,161.5,91.0,0,0,0,0,0,0,4,646,4,364,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
80,6,0.0,16773,3,4,309,935,309,0,103.0,178.4012332,935,0,233.75,467.5,74166.81572,417.3373875,2795.5,6040.614795,15083,3,15435,7717.5,10416.38999,15083,352,16768,5589.333333,8549.043007,15433,25,0,0,0,0,72,92,178.8588803,238.4785071,0,935,155.5,333.0087944,110894.8571,0,0,1,1,0,0,0,1,1,177.7142857,103.0,233.75,0,0,0,0,0,0,3,309,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,0.0,1387,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1441.961067,1387.0,0.0,1387,1387,1387,1387.0,0.0,1387,1387,0,0.0,0.0,0,0,0,0,0,0,40,0,1441.961067,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,0.0,115402731,16,14,445,706,434,0,27.8125,108.3175694,706,0,50.42857143,188.6864368,9.973767432,0.259959186,3979404.517,4843021.299,10000000,18,115000000,7693515.4,4206136.771,10100000,182,111000000,8556037.615,3754750.201,10100000,94027,0,0,0,0,332,424,0.138644899,0.121314287,0,706,37.12903226,146.5227495,21468.91613,0,0,1,1,0,0,0,1,0,38.36666667,27.8125,50.42857143,0,0,0,0,0,0,16,445,14,706,8192,172,12,20,115354.8182,71443.15276,330764,93777,9996328.091,13806.45179,10000000,9954726,Infiltration
80,6,0.0,39039,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51.23082046,39039.0,0.0,39039,39039,39039,39039.0,0.0,39039,39039,0,0.0,0.0,0,0,0,0,0,0,64,0,51.23082046,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
3546,6,0.0,273,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7326.007326,273.0,0.0,273,273,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,3663.003663,3663.003663,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
445,6,0.0,176928,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22.60806656,58976.0,100613.7337,175151,82,176928,88464.0,122709.8966,175233,1695,0,0.0,0.0,0,0,0,0,0,0,72,32,16.95604992,5.65201664,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
63197,6,0.0,1185,5,2,935,309,935,0,187.0,418.1447118,309,0,154.5,218.4959954,1049789.03,5907.172996,197.5,248.3551892,640,6,1185,296.25,442.9231498,947,6,640,640.0,0.0,640,640,0,0,0,0,124,40,4219.409283,1687.763713,0,935,155.5,333.0087944,110894.8571,0,0,1,1,0,0,0,1,0,177.7142857,187.0,154.5,0,0,0,0,0,0,5,935,2,309,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,15190,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,131.6655695,15190.0,0.0,15190,15190,15190,15190.0,0.0,15190,15190,0,0.0,0.0,0,0,0,0,0,0,64,0,131.6655695,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,6,0.0,5889375,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.6791892179,1963125.0,3399774.98938724,5888847,14,5889375,2944687.5,4163670.29468959,5888847,528,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5093919134,0.1697973045,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,26883,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
80,6,0.0,57243,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,52.40815471,28621.5,23063.70188,44930,12313,57243,28621.5,23063.70188,44930,12313,0,0.0,0.0,0,0,0,0,0,0,96,0,52.40815471,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,6,0.0,26036,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76.81671532,26036.0,0.0,26036,26036,26036,26036.0,0.0,26036,26036,0,0.0,0.0,0,0,0,0,0,0,40,0,76.81671532,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,0.0,70786,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42.38126183,35393.0,6324.363051,39865,30921,70786,35393.0,6324.363051,39865,30921,0,0.0,0.0,0,0,0,0,0,0,96,0,42.38126183,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
57642,6,0.0,1709,5,2,935,309,935,0,187.0,418.1447118,309,0,154.5,218.4959954,727911.0591,4095.962551,284.8333333,346.9106033,868,7,1709,427.25,558.1591022,1197,7,868,868.0,0.0,868,868,0,0,0,0,124,40,2925.687537,1170.275015,0,935,155.5,333.0087944,110894.8571,0,0,1,1,0,0,0,1,0,177.7142857,187.0,154.5,0,0,0,0,0,0,5,935,2,309,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
34493,6,0.0,9029462,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.332245709,4514731.0,2122086.847,6015273,3014189,9029462,4514731.0,2122086.847,6015273,3014189,0,0.0,0.0,0,0,0,0,0,0,92,0,0.332245709,0.0,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,8192,-1,0,28,3014189.0,0.0,3014189,3014189,6015273.0,0.0,6015273,6015273,Infiltration
50148,6,0.0,2334,5,2,935,274,935,0,187.0,418.1447118,274,0,137.0,193.747258,517994.8586,2999.143102,389.0,549.6300574,1425,6,2334,583.5,927.7422415,1957,6,1425,1425.0,0.0,1425,1425,0,0,0,0,124,40,2142.245073,856.8980291,0,935,151.125,330.9274575,109512.9821,0,0,1,1,0,0,0,1,0,172.7142857,187.0,137.0,0,0,0,0,0,0,5,935,2,274,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,14503,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,137.9025029,14503.0,0.0,14503,14503,14503,14503.0,0.0,14503,14503,0,0.0,0.0,0,0,0,0,0,0,40,0,137.9025029,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,0.0,53776434,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.037191012,53776434.0,0.0,53776434,53776434,53776434,53776434.0,0.0,53776434,53776434,0,0.0,0.0,0,0,0,0,0,0,40,0,0.037191012,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,0.0,48,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20833.33333,20833.33333,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS
53134,6,0.0,0,2,0,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,inf,inf,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,40,0,0.0,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,946,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,1616,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1237.623762,1616.0,0.0,1616,1616,1616,1616.0,0.0,1616,1616,0,0.0,0.0,0,0,0,0,0,0,64,0,1237.623762,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
51990,6,0.0,1000007,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.9999860001,1000007.0,0.0,1000007,1000007,1000007,1000007.0,0.0,1000007,1000007,0,0.0,0.0,0,0,0,0,0,0,40,0,1.9999860001,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,5304,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,0.0,77462460,12,15,579,5130,192,0,48.25,73.66524406,1460,0,342.0,584.7432892,73.70021556,0.348555933,2979325.385,11800000.0,58100000,0,58500000,5320622.0,17500000.0,58100000,62,77500000,5532195.071,16000000.0,58300000,0,0,0,0,0,252,312,0.154913748,0.193642185,0,1460,203.8928571,449.8975471,202407.8029,0,0,1,1,0,0,0,1,1,211.4444444,48.25,342.0,0,0,0,0,0,0,12,579,15,5130,8192,31,5,20,200223.0,58934.52178,241896,158550,38500000.0,27700000.0,58100000,18900000,Infiltration
80,6,0.0,5349549,4,4,365,809,365,0,91.25,182.5,809,0,202.25,404.5,219.4577524199,1.4954531681,764221.285714286,1850842.78523539,4951818,14,397731,132577.0,185517.100416646,344638,294,5349535,1783178.33333333,2794211.37453152,5003541,1051,0,0,0,0,92,92,0.7477265841,0.7477265841,0,809,130.4444444444,281.6390025863,79320.5277777778,0,0,1,1,0,0,0,1,1,146.75,91.25,202.25,0,0,0,0,0,0,4,365,4,809,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
541,6,0.0,243,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8230.452675,243.0,0.0,243,243,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,4115.226337,4115.226337,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,22752,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,87.90436006,22752.0,0.0,22752,22752,22752,22752.0,0.0,22752,22752,0,0.0,0.0,0,0,0,0,0,0,64,0,87.90436006,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
53,17,0.0,321,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,323987.5389,6230.529595,321.0,0.0,321,321,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3115.264798,3115.264798,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74.0,44.0,60.0,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
443,6,0.0,60210991,14,12,2410,431,1460,0,172.1428571,412.970451,255,0,35.91666667,80.64000624,47.18407641,0.431814849,2408439.64,4345016.003,10000000,4,60200000,4631614.692,5167180.636,10000000,4,60200000,5472679.636,5225143.713,10000000,60,0,0,0,0,292,324,0.232515688,0.199299161,0,1460,105.2222222,305.0862846,93077.64103,0,0,1,1,0,0,0,1,0,109.2692308,172.1428571,35.91666667,0,0,0,0,0,0,14,2410,12,431,8192,133,10,20,41851.16667,74374.27645,193667,11420,9983908.833,59633.61206,10000000,9863665,Infiltration
443,6,0.0,117203989,11,10,875,355,517,0,79.54545455,154.0430872,156,0,35.5,49.63253861,10.49452336,0.179174789,5860199.45,18000000.0,58600000,1,117000000,11700000.0,24600000.0,58600000,93,117000000,13000000.0,25800000.0,58700000,1,0,0,0,0,232,212,0.093853461,0.085321328,0,517,55.90909091,113.9966203,12995.22944,0,0,1,1,0,0,0,1,0,58.57142857,79.54545455,35.5,0,0,0,0,0,0,11,875,10,355,8192,176,6,20,195832.5,138723.7439,293925,97740,58400000.0,329077.5965,58600000,58100000,Infiltration
53,17,0.0,598,1,1,33,95,33,33,33.0,0.0,95,95,95.0,0.0,214046.8227,3344.481605,598.0,0.0,598,598,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1672.240803,1672.240803,33,95,53.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,80.5,33.0,95.0,0,0,0,0,0,0,1,33,1,95,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,16598,3,4,250,935,250,0,83.33333333,144.3375673,935,0,233.75,467.5,71394.14387,421.7375587,2766.333333,4379.064862,11364,3,3077,1538.5,1812.31468,2820,257,16594,5531.333333,5072.23041,11364,2154,0,0,0,0,72,92,180.744668,240.9928907,0,935,148.125,329.7611419,108742.4107,0,0,1,1,0,0,0,1,1,169.2857143,83.33333333,233.75,0,0,0,0,0,0,3,250,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
500,17,0.0,89479621,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.527187157,0.0670543743,17895924.2,15345086.8844441,41990396,4002091,89479621,17895924.2,15345086.8844441,41990396,4002091,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670543743,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4002091.0,0.0,4002091,4002091,21369382.5,15281672.1895629,41990396,7198501,BruteForce
53,17,0.0,91752,2,2,66,374,33,33,33.0,0.0,187,187,187.0,0.0,4795.535792,43.59577993,30584.0,27345.52119,52679,1,39072,39072.0,0.0,39072,39072,1,1.0,0.0,1,1,0,0,0,0,16,16,21.79788996,21.79788996,33,187,94.6,84.34927386,7114.8,0,0,0,0,0,0,0,0,1,118.25,33.0,187.0,0,0,0,0,0,0,2,66,2,374,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,7115,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,281.0962755,7115.0,0.0,7115,7115,7115,7115.0,0.0,7115,7115,0,0.0,0.0,0,0,0,0,0,0,64,0,281.0962755,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
1030,6,0.0,232,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8620.689655,232.0,0.0,232,232,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,4310.344828,4310.344828,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
49367,6,0.0,3077,5,2,935,274,935,0,187.0,418.1447118,274,0,137.0,193.747258,392915.1771,2274.943126,512.8333333,982.4166971,2501,7,3077,769.25,1367.679878,2815,7,2501,2501.0,0.0,2501,2501,0,0,0,0,124,40,1624.959376,649.9837504,0,935,151.125,330.9274575,109512.9821,0,0,1,1,0,0,0,1,0,172.7142857,187.0,137.0,0,0,0,0,0,0,5,935,2,274,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,3816,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,524.1090147,3816.0,0.0,3816,3816,3816,3816.0,0.0,3816,3816,0,0.0,0.0,0,0,0,0,0,0,64,0,524.1090147,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
64382,6,0.0,26,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76923.0769230769,26.0,0.0,26,26,26,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0,0,0,40,0,76923.0769230769,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,0.0,2355566,8,8,1144,1618,677,0,143.0,227.9699228282,1173,0,202.25,403.7533723875,1172.5419708045,6.7924227128,157037.733333333,243665.568050165,953375,3,2355566,336509.428571429,532826.940192547,1536890,3,2189416,312773.714285714,291445.929496201,953375,160143,0,0,0,0,172,172,3.3962113564,3.3962113564,0,1173,162.4705882353,310.9459594622,96687.3897058824,0,0,1,1,0,0,0,1,1,172.625,143.0,202.25,0,0,0,0,0,0,8,1144,8,1618,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
36548,6,0.0,4304596,5,3,935,414,935,0,187.0,418.1447118,414,0,138.0,239.0230114,313.3859716,1.858478705,614942.2857,1549067.015,4126357,5,4304596,1076149.0,2034084.072,4126365,16,121609,60804.5,85491.33117,121256,353,0,0,0,0,168,104,1.161549191,0.696929514,0,935,149.8888889,324.6961828,105427.6111,0,0,0,0,1,0,0,0,0,168.625,187.0,138.0,0,0,0,0,0,0,5,935,3,414,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,10911,3,4,374,935,374,0,124.6666667,215.9290007,935,0,233.75,467.5,119970.6718,641.5543946,1818.5,2657.801328,5415,7,5800,2900.0,3556.747109,5415,385,10904,3634.666667,3138.756176,5800,35,0,0,0,0,104,136,274.9518834,366.6025112,0,935,163.625,338.0439268,114273.6964,0,0,0,1,0,0,0,0,1,187.0,124.6666667,233.75,0,0,0,0,0,0,3,374,4,935,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
53,17,0.0,243,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,477366.2551,8230.452675,243.0,0.0,243,243,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,4115.226337,4115.226337,50,66,55.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,83.0,50.0,66.0,0,0,0,0,0,0,1,50,1,66,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,9297,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,215.123158,9297.0,0.0,9297,9297,9297,9297.0,0.0,9297,9297,0,0.0,0.0,0,0,0,0,0,0,40,0,215.123158,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,6,0.0,118308139,20,24,1456,4660,445,0,72.8,122.1386615,1430,0,194.1666667,402.1984873,51.69551353,0.371910169,2751352.07,12400000.0,58500000,10,118000000,6226744.158,18300000.0,58500000,66,118000000,5141135.739,16800000.0,58500000,17,0,0,0,0,424,492,0.169050077,0.202860092,0,1430,135.9111111,308.3527955,95081.44646,0,0,1,1,0,0,0,1,1,139.0,72.8,194.1666667,0,0,0,0,0,0,20,1456,24,4660,8192,184,10,20,870360.5,907723.5816,1512218,228503,58300000.0,284159.3453,58500000,58100000,Infiltration
80,6,0.0,2731,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,732.3324789,2731.0,0.0,2731,2731,2731,2731.0,0.0,2731,2731,0,0.0,0.0,0,0,0,0,0,0,40,0,732.3324789,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,0.0,569,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3514.938489,569.0,0.0,569,569,569,569.0,0.0,569,569,0,0.0,0.0,0,0,0,0,0,0,64,0,3514.938489,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,6,0.0,29674,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,67.39906989,29674.0,0.0,29674,29674,29674,29674.0,0.0,29674,29674,0,0.0,0.0,0,0,0,0,0,0,40,0,67.39906989,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
445,6,0.0,187126,6,3,106,131,53,0,17.66666667,27.36908231,131,0,43.66666667,75.63288526,1266.526298,48.09593536,23390.75,23929.07386,61938,18,187126,37425.2,25917.11475,62488,274,142227,71113.5,30926.72929,92982,49245,0,0,0,0,132,84,32.06395691,16.03197845,0,131,23.7,43.66806614,1906.9,0,0,1,1,0,0,0,1,0,26.33333333,17.66666667,43.66666667,0,0,0,0,0,0,6,106,3,131,8192,2240,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
56876,6,0.0,4160312,5,3,935,375,935,0,187.0,418.1447118,375,0,125.0,216.5063509,314.8802301,1.922932703,594330.2857,1544012.439,4095643,5,4160312,1040078.0,2037196.522,4095651,61,55907,27953.5,22717.21956,44017,11890,0,0,0,0,168,104,1.201832939,0.721099764,0,935,145.5555556,320.969668,103021.5278,0,0,0,0,1,0,0,0,0,163.75,187.0,125.0,0,0,0,0,0,0,5,935,3,375,219,211,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,0.0,13424,1,1,35,125,35,35,35.0,0.0,125,125,125.0,0.0,11918.95113,148.9868892,13424.0,0.0,13424,13424,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,74.49344458,74.49344458,35,125,65.0,51.96152423,2700.0,0,0,0,0,0,0,0,0,1,97.5,35.0,125.0,0,0,0,0,0,0,1,35,1,125,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,44450,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,44.9943757,44450.0,0.0,44450,44450,44450,44450.0,0.0,44450,44450,0,0.0,0.0,0,0,0,0,0,0,64,0,44.9943757,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,6,0.0,1458,3,4,313,935,313,0,104.3333333,180.7106343,935,0,233.75,467.5,855967.0782,4801.097394,243.0,330.7935912,861,9,1195,597.5,372.6452737,861,334,1449,483.0,625.4862109,1195,22,0,0,0,0,72,92,2057.613169,2743.484225,0,935,156.0,333.2750901,111072.2857,0,0,1,1,0,0,0,1,1,178.2857143,104.3333333,233.75,0,0,0,0,0,0,3,313,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
3389,6,0.0,1673546,9,7,1148,1581,677,0,127.5555556,218.6910556,1173,0,225.8571429,430.0986044,1630.66925,9.560537924,111569.7333,242544.749,969212,4,1673546,209193.25,379993.5349,1143105,4,1531596,255266.0,350101.4496,969212,90985,0,0,0,0,192,152,5.377802582,4.182735342,0,1173,160.5294118,312.044091,97371.51471,0,0,1,1,0,0,0,1,0,170.5625,127.5555556,225.8571429,0,0,0,0,0,0,9,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
